youtube_url,youtube_video_id,tags,occurrence_count,line_numbers,titles
https://youtu.be/0J1aNK16sFM?si=CSef8Vdgn6PlSsmM,0J1aNK16sFM,Aarti|LakshmiJi,1,317,ॐ जय लक्ष्मी माता
https://youtu.be/0KRtx2CxXo8?si=ABjvz1r2s-Yy7cTA,0KRtx2CxXo8,Ashtakam|Strength,1,831,सुदर्शन अष्टकम
https://youtu.be/0RuobL60yXw?si=YucAR53psxKFia7Z,0RuobL60yXw,Mantra|Peace,1,745,सो-हम मंत्र
https://youtu.be/0VO5vBiYG6I?si=17_Cg59qnta9EBNI,0VO5vBiYG6I,Strotam|Wealth,1,1128,धन्वंतरि स्तोत्र
https://youtu.be/0grOjMCVG_w?si=Hnt_Ffu39XgFWHSn,0grOjMCVG_w,Katha|Wealth,1,1310,गोविंद मंत्र
https://youtu.be/0l0Kf_JdzGA?si=sub1fmI9QPj7Pvfy,0l0Kf_JdzGA,KrishnaJi|Stuti,1,546,बाल मुकुंद स्तुति
https://youtu.be/0pSbpQcCBNc?si=uR5GGoDtiu4sh4nB,0pSbpQcCBNc,KrishnaJi|Strotam,1,534,ब्रह्म संहिता
https://youtu.be/0rWQi2OWezo?si=B6lBpLuUPknXnb2D,0rWQi2OWezo,Katha|Wealth,2,1379|1510,मंगल भवन अमंगल हारी
https://youtu.be/0xcCWDE1x5c?si=VxRFyOl2j6ed7niq,0xcCWDE1x5c,Chalisa|Strength,1,853,कार्तिकेय चालीसा
https://youtu.be/1AOgbhmP0ig?si=41xOtRemY_fBbdT2,1AOgbhmP0ig,Shloka|VishnuJi,1,260,यदा यदा ही धर्मस्य
https://youtu.be/1AOgbhmP0ig?si=HztCRx46d8XXa16m,1AOgbhmP0ig,KrishnaJi|Shloka,1,564,यदा यदा ही धर्मस्य ग्लानिर्भवति भारत। अभ्युत्थानमधर्मस्य तदात्मानं सृजाम्यहम्॥
https://youtu.be/1B048qCYGJY?si=vGtXpybJT19itVNr,1B048qCYGJY,Stuti|Wealth,1,1085,किशोरी कुछ ऐसा इंतजाम
https://youtu.be/1_u-Koe8aog?si=JSm4ddAy1-X8oO5a,1_u-Koe8aog,Katha|Wealth,1,1512,सजा दो घर को गुलशन सा
https://youtu.be/1kskWmG_u5Q?si=NtjDNiRY45StpS88,1kskWmG_u5Q,Shloka|Stuti|Wealth,3,1016|1075|1189,दुर्गा मंत्र | दुर्गा स्तुति
https://youtu.be/1y2tRqtND1Y?si=Oc1VslQStdIS9Z13,1y2tRqtND1Y,KrishnaJi|Mantra,1,523,श्री कृष्णाय शरणं मम
https://youtu.be/1y2tRqtND1Y?si=j1s6RWWKKwE9EShB,1y2tRqtND1Y,Katha|Wealth,1,1309,शरण मंत्र
https://youtu.be/1y2tRqtND1Y?si=wVq_YTMXmSeZFrYr,1y2tRqtND1Y,Katha|Peace|Wealth,2,750|1063,कृष्ण शरणम
https://youtu.be/25jTq5q9xTg?si=vzbCaQs5brOhmYv9,25jTq5q9xTg,Peace,1,748,अहं ब्रह्मास्मि
https://youtu.be/280OQORjOWE?si=iEGVbkNeKDcS6Tma,280OQORjOWE,Knowledge|Stuti,1,901,गायत्री स्तुति
https://youtu.be/2GQ7t3b3PIM?si=LoDVda5DZZXnfd-B,2GQ7t3b3PIM,GaneshJi|Stuti,1,185,नमामि ते गजाननं
https://youtu.be/2GQ7t3b3PIM?si=bTYiyyrcuLZYyzxb,2GQ7t3b3PIM,GaneshJi|Stuti,1,482,श्री गणेश स्तुति
https://youtu.be/2XpXPwJYoQ8?si=_vr7sS1wOceTQRuV,2XpXPwJYoQ8,Bhajan|DurjaJi,1,653,नंगे नंगे पांव चला आ गया री मैया
https://youtu.be/2dv4rUhuBEg?si=uTSd8zAclqdT1YTC,2dv4rUhuBEg,SoneSePehle,1,718,हनुमान मंत्र
https://youtu.be/2hUQyXzKgOo?si=dvtDXcOirPxrEizn,2hUQyXzKgOo,Katha|Shivji,1,69,नंदी कैसे बने शिवजी के सवारी
https://youtu.be/2nGciKbBAMY?si=-h41UQYsN1Tn89Ox,2nGciKbBAMY,ShaniiDevJi|Stuti,1,358,शनि वंदना:
https://youtu.be/32TGOFRIVmE?si=LwFbGvQnd3VmykMC,32TGOFRIVmE,Strotam|Wealth,1,1134,सूर्य मंडल स्तोत्र
https://youtu.be/3AwodovEc0k?si=9W4WxeT0tqcjxqYF,3AwodovEc0k,DurjaJi|Stuti,1,627,दुर्गा क्षमा प्रार्थना:
https://youtu.be/3EnLaJKhO2A?si=7gCDpVLnLz5KZhbG,3EnLaJKhO2A,Chalisa|Stuti|Wealth,2,1159|1229,इतनी शक्ति हमें देना दाता
https://youtu.be/3H_zLywdgvE?si=eWQbQtfcA4zP25oc,3H_zLywdgvE,DurjaJi|Katha,1,667,वैष्णो देवी की कथा:
https://youtu.be/3HwifzYsSeA?si=3-gdKJEEngGEIV6f,3HwifzYsSeA,Katha|Wealth,1,1427,सत्यम शिवम सुंदरम
https://youtu.be/3Y1JGvieOBk?si=-Vziy6rODds0zN_H,3Y1JGvieOBk,Strotam|Wealth,1,937,कनकधारा स्तोत्र
https://youtu.be/3Y1JGvieOBk?si=wIIGJG8nmjPlyBfv,3Y1JGvieOBk,LakshmiJi|Strotam,1,297,कनकधारा स्तोत्र:
https://youtu.be/3_8Z1uqPWZ0?si=2Vlmkq5w0gw_xDCZ,3_8Z1uqPWZ0,Shivji|Strotam,1,29,वेदसार शिव स्तोत्रम्
https://youtu.be/3_QR2HxO3N4?si=Yits6lNC08jSD5UK,3_QR2HxO3N4,Katha|Wealth,1,1360,आरती कीजै रामलला की
https://youtu.be/3dmYdRgJsJ4?si=G1IqQRXpQdgix2Pr,3dmYdRgJsJ4,Strotam|VishnuJi,1,234,गजेन्द्र मोक्ष स्तोत्र:
https://youtu.be/3hNchYO61N0?si=6cEKmQN6_sHFHNOp,3hNchYO61N0,DurjaJi|Shloka,1,645,या देवी सर्वभूतेषु शक्तिरूपेण संस्थिता। नमस्तस्यै नमस्तस्यै नमस्तस्यै नमो नमः॥
https://youtu.be/3rJ4HVA9cII?si=euKFMGNZX2c0rt5p,3rJ4HVA9cII,Shivji|Strotam|Wealth,2,21|1202,शिव पंचाक्षर स्तोत्र | शिव पंचाक्षर स्तोत्रम्:
https://youtu.be/3ucCEjXS9n8?si=xmxtRMfp2MqjYvJP,3ucCEjXS9n8,Aarti|KrishnaJi,1,558,जय जगदीश हरे
https://youtu.be/3yczGKnskts?si=--z5nTrp4XW8mSRd,3yczGKnskts,Bhajan|VishnuJi,1,266,अच्युतम केशवम कृष्ण दामोदरम
https://youtu.be/3yczGKnskts?si=FvdBzJon0L1sUzSE,3yczGKnskts,Chalisa|Stuti|Wealth,4,1025|1081|1156|1236,अच्युतम केशवम
https://youtu.be/3yczGKnskts?si=kXnjK3iThd_asoFy,3yczGKnskts,Bhajan|Katha|KrishnaJi|Peace|Shloka|Wealth,5,570|753|1287|1312|1325,अच्युतम केशवम | अच्युतम केशवम कृष्ण दामोदरम
https://youtu.be/4-XRc7ofCkM?si=X27vyybJleAeslG2,4-XRc7ofCkM,Shloka|Wealth,1,988,विष्णु-लक्ष्मी मंत्र
https://youtu.be/4-XRc7ofCkM?si=bWMvUOXKrHoN6k3S,4-XRc7ofCkM,Mantra|Wealth,1,930,विष्णु लक्ष्मी मंत्र
https://youtu.be/45obOMbjQmA?si=rFwfcxRCwRVFAbRY,45obOMbjQmA,Mantra|Strength,1,816,गरुड़ शक्ति मंत्र
https://youtu.be/4CKpFcQdJXk?si=2OkdCoCBxDs78Tcv,4CKpFcQdJXk,DurjaJi|Strotam,1,614,महिषासुरमर्दिनी स्तोत्र
https://youtu.be/4CKpFcQdJXk?si=HP-4pCLpQdu_xZpV,4CKpFcQdJXk,Strength|Strotam,1,829,महिषासुर मर्दिनी
https://youtu.be/4PZzUru94JY?si=unI0BALTYhAIdzmS,4PZzUru94JY,HanumanJi|Shloka,1,121,बुद्धिर्बलं यशो धैर्यं निर्भयत्वमरोगता।
https://youtu.be/4VqeqbzJxbc?si=0n0edKyje9U0o6le,4VqeqbzJxbc,Katha|Wealth,1,1381,सुख के सब साथी
https://youtu.be/4lokTkaO9xs?si=C19AkxnlrW3NFtQ2,4lokTkaO9xs,Katha|Shivji,1,70,आखिर क्यों शिवपार्वती ने लिया था अर्धनारीश्वर रूप ?
https://youtu.be/4n1L6AQJe9w?si=hJNCIVTpZW79gT8h,4n1L6AQJe9w,Stuti|Wealth,1,1027,मीठे रस से भरयो री
https://youtu.be/5FU1Zb4oXc8?si=iLU2g9Q85rMkbpD_,5FU1Zb4oXc8,KrishnaJi|Stuti,1,548,श्री द्वारकाधीशजी की शयन स्तुति
https://youtu.be/5JMFiNOxejY?si=owu81CB4a7qNA6-m,5JMFiNOxejY,Bhajan|LakshmiJi,1,324,मेरे घर आओ मां लक्ष्मी
https://youtu.be/5arZWUzAQ2U?si=t1dIPuKyuZOw08Cb,5arZWUzAQ2U,Mantra|Shloka|Strength|Wealth,2,814|1188,कार्तिकेय मंत्र
https://youtu.be/5hPQUvaahhg?si=cqtLDH7VLQkac6QA,5hPQUvaahhg,DurjaJi|Strotam,1,608,कीलक स्तोत्रम
https://youtu.be/5hPQUvaahhg?si=pQia2507vSpSvByx,5hPQUvaahhg,Strength|Strotam,1,824,कीलक स्तोत्रम
https://youtu.be/5kYzdHgQ0Sc?si=0oKvROBFY-KkJgc3,5kYzdHgQ0Sc,Shloka|Wealth,1,987,गौरी-शंकर मंत्र
https://youtu.be/61EGpAy4Ids?si=N2hWEO1airA1nztA,61EGpAy4Ids,Stuti|Wealth,2,1024|1082,राधे राधे बरसाने वाली
https://youtu.be/62P8Q14nU0A?si=qD2LqxbE7pEEMdRw,62P8Q14nU0A,Strotam|Wealth,1,1005,उमा महेश्वर स्तोत्र
https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs,6BJR_j4FHz4,Bhajan|Chalisa|Katha|Ramji|Stuti|Wealth,6,434|1087|1158|1230|1387|1518,राम नाम के हीरे मोती
https://youtu.be/6D1FdZczNXI?si=HhkiWFaq0I_CSFs-,6D1FdZczNXI,Katha|Wealth,1,1412,लिंगाष्टकम
https://youtu.be/6Jteav3K_NE?si=dZWllCjfv1QFeiWq,6Jteav3K_NE,Katha|Wealth,1,1511,भए प्रगट कृपाला दीनदयाला
https://youtu.be/6LO2PRgbutc?si=5jlVXHicQQJxmGEG,6LO2PRgbutc,Katha|Wealth,1,1318,बांके बिहारी की आरती
https://youtu.be/6LO2PRgbutc?si=vBmy2NmB3RzkWjbW,6LO2PRgbutc,Katha|Wealth,1,1517,रघुबर तेरी आरती गाऊं
https://youtu.be/6LO2PRgbutc?si=yww6-9PsBDlf4jy1,6LO2PRgbutc,Aarti|KrishnaJi,1,554,आरती श्री बांके बिहारी तेरी आरती गाऊं
https://youtu.be/6Ncyh3vwtQI?si=JS1uUNm_AsCNqZUZ,6Ncyh3vwtQI,Mantra|VishnuJi,1,229,ॐ अचुताय नमः
https://youtu.be/6PfjQNc3J8M?si=G20iarXyjqTOP0wI,6PfjQNc3J8M,GaneshJi|Katha,1,213,महाभारत कैसे लिखी गई ?
https://youtu.be/6YC07U56lEE?si=yMIUoQan-D0osO7O,6YC07U56lEE,Shloka|Stuti|Wealth,2,985|1076,कात्यायनी मंत्र | कात्यायनी स्तुति
https://youtu.be/6em96KXH2uY?si=3lnyN7ceeQdMOk9s,6em96KXH2uY,Aarti|KrishnaJi,1,557,आरती जुगल किशोर की
https://youtu.be/6fl5JFL-SoA?si=q5d9ZR9bNuB-cEot,6fl5JFL-SoA,Knowledge|Stuti,1,894,गणेश स्तुति (गजाननं भूत..)
https://youtu.be/6fl5JFL-SoA?si=uMzDR8I4B2c9dy8-,6fl5JFL-SoA,GaneshJi|Shloka,1,196,गजाननं भूतगणादिसेवितं कपित्थजम्बूफलचारुभक्षणम्। उमासुतं शोकविनाशकारकं नमामि विघ्नेश्वरपादपंकजम्॥
https://youtu.be/6w3wN89oLfo?si=heaJxtbjFicJCK7E,6w3wN89oLfo,KrishnaJi|Mantra,1,527,गोवल्लभाय स्वाहा
https://youtu.be/7AOJUIx9dLE?si=iiZJAYQrRCv1tpsQ,7AOJUIx9dLE,GaneshJi|Strotam,1,465,गणेश कवच
https://youtu.be/7MhfQOgWMyc?si=9-sfsnHXgLJw40qt,7MhfQOgWMyc,Bhajan|ShaniiDevJi,1,369,शनैश्वरा शनैश्वरा
https://youtu.be/7P7XuN_D2nQ?si=H9rP6H9jO-grHqXC,7P7XuN_D2nQ,Ashtakam|LakshmiJi,1,309,महालक्ष्म्यष्टकम्
https://youtu.be/7TMeGrAiYXg?si=trZ1yP_Ejvtw9smG,7TMeGrAiYXg,Aarti|DurjaJi,1,639,जय वैष्णव माता आरती
https://youtu.be/7VCiJ2N-1EA?si=Twq1UgJi0jETyqeg,7VCiJ2N-1EA,KrishnaJi|Stuti,1,547,राधा-कृष्ण युगल स्तुति
https://youtu.be/7_YKhtWKfX8?si=AWwS-7AgfKFaduT9,7_YKhtWKfX8,Katha|VishnuJi,1,280,गुरुवार व्रत कथा
https://youtu.be/7hpt3DFGsgk?si=45BB1NayOe2rS_lH,7hpt3DFGsgk,Ashtakam|DurjaJi,1,622,श्री दुर्गा अष्टकम्
https://youtu.be/7jwEnIwT_kk?si=Mm_qCEbi9iNrHK62,7jwEnIwT_kk,Katha|Wealth,1,1355,राम गायत्री मंत्र
https://youtu.be/7wsmGmotCIE?si=wo9dJcGTmbVuH9CG,7wsmGmotCIE,Strength|Strotam,1,838,महाकाली स्तोत्र
https://youtu.be/897iHQ6bPbU?si=yutaXaaJ0l7YzH9U,897iHQ6bPbU,Katha|Wealth,1,1392,महिषासुर मर्दन
https://youtu.be/8SdAQcExa0E?si=ts9zw3Z2pRUl_coi,8SdAQcExa0E,DurjaJi|Katha,1,665,माता सती और 51 शक्तिपीठ की कथा
https://youtu.be/8YDJARGajec?si=iem_4YeFPsUqCp1l,8YDJARGajec,Katha|Wealth,1,1038,राधा-कृष्ण प्रेम कथा
https://youtu.be/8jff2wz3Hpk?si=QNsZeRhwDjGRQ5Hs,8jff2wz3Hpk,Bhajan|GaneshJi,1,500,मौर्या रे बाप्पा मौर्या रे
https://youtu.be/8jff2wz3Hpk?si=QtQGpuxc7Mo_NdyC,8jff2wz3Hpk,Katha|Wealth,1,1476,मौर्य रे बाप्पा मौर्य रे
https://youtu.be/8l77GDrFq-k?si=9Z4rz10EH1DVrmgH,8l77GDrFq-k,Katha|ShaniiDevJi,1,378,शनिदेव और हनुमान जी की कथा |
https://youtu.be/8sYK7lm3UKg?si=KT8XY7gMP0pyZAwq,8sYK7lm3UKg,Peace,1,729,ओम चैंटिंग
https://youtu.be/8xvbnfVIJL4?si=_w4OfD0T9j_4Ro1r,8xvbnfVIJL4,Katha|Wealth,1,1411,शिव रुद्राष्टकम
https://youtu.be/8xvbnfVIJL4?si=nj45iNF3J8MaTlA_,8xvbnfVIJL4,Peace|Stuti,1,775,शिव रुद्राष्टकम स्तुति
https://youtu.be/90Jg2ZI_RLo?si=YIdpJ3jOCE_8ukk4,90Jg2ZI_RLo,Katha|Wealth,1,1541,श्री हनुमत् स्तवन
https://youtu.be/98tKisf10-I?si=f1PmcHWoeyC0xT7A,98tKisf10-I,DurjaJi|Stuti,1,628,देवी स्तुति:
https://youtu.be/9IqAtf_DTb8?si=7qKSbxov-_kWaUeO,9IqAtf_DTb8,Katha|Ramji|Strotam|Wealth,2,398|1503,नाम रामायणम्
https://youtu.be/9Y6wrYQ9l9M?si=ob2XoW3B-NceWETE,9Y6wrYQ9l9M,GaneshJi|Katha,1,509,संकष्टी चतुर्थी व्रत कथा
https://youtu.be/9kCXXD5q_pU?si=_RY68kIVPMHzXFvS,9kCXXD5q_pU,Shloka|Wealth,1,984,कामदेव गायत्री
https://youtu.be/9w9SVujBfxo?si=AtgSefqNs0QBxKeN,9w9SVujBfxo,Bhajan|DurjaJi,1,658,मैया तेरी जय जयकार
https://youtu.be/9wUtZFEmaLM?si=mnP_uX0SYbSi1G4F,9wUtZFEmaLM,Mantra|Wealth,1,932,व्यापार वृद्धि मंत्र
https://youtu.be/A4WW9ezwazc?si=8R3ZrJ_Yn27l_iQS,A4WW9ezwazc,Aarti|DurjaJi,1,641,भोर भई दिन चढ़ गया मेरी अम्बे
https://youtu.be/AB2sbXuL9kQ?si=MElc9dj-urTPQgvo,AB2sbXuL9kQ,Katha|KrishnaJi,1,582,कालिया नाग मर्दन
https://youtu.be/ABNYMP9z8qk?si=EkfBRWlZWFeDBGaz,ABNYMP9z8qk,Bhajan|VishnuJi,1,268,नमो नमो श्री नारायण जय बैकुण्ड बिहारी
https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q,AETFvQonfV8,Chalisa|HanumanJi|Katha|Strength|Wealth,6,107|844|1221|1371|1504|1536,श्री हनुमान चालीसा | हनुमान चालीसा
https://youtu.be/APztwI6m1KI?si=6ZVQo_B3b2opJ6nP,APztwI6m1KI,Bhajan|DurjaJi,1,659,लली लली लाल चुनरिया
https://youtu.be/AQc1UVfxpY0?si=BYDIeeQL-JBS_CpL,AQc1UVfxpY0,Strength,1,839,कार्तिकेय कवच
https://youtu.be/AXDLxXIbxAs?si=61Ag66LJRXixtINz,AXDLxXIbxAs,HanumanJi|Shloka,1,123,हनुमान गायत्री
https://youtu.be/AXDLxXIbxAs?si=LRLn7ZBIQYzSWhry,AXDLxXIbxAs,HanumanJi|Mantra,1,80,हनुमान गायत्री मंत्र:
https://youtu.be/AafMDVg6W94?si=f4-0vp9yvV0pyLGk,AafMDVg6W94,Strength,1,834,नृसिंह कवच
https://youtu.be/Ab04UFqu-Qs?si=Y71l_1lC5QwtYyiq,Ab04UFqu-Qs,Katha|Wealth,1,1463,गणपति गकार स्तोत्र
https://youtu.be/AibLZNQcHq4?si=LjeojdU2vyn6oW8m,AibLZNQcHq4,GaneshJi|Mantra,1,456,ॐ विघ्ननाशनाय नमः
https://youtu.be/AjCLVm6gKQc?si=acKj8AiCXoLASvM8,AjCLVm6gKQc,HanumanJi|Strotam,1,96,श्री हनुमान तांडव स्तोत्र
https://youtu.be/AkCYiUsdArw?si=jLgaTztsiNDDIvg5,AkCYiUsdArw,KrishnaJi|Shloka,1,563,मूकं करोति वाचालं पंगुं लंघयते गिरिम्। यत्कृपा तमहं वन्दे परमानन्द माधवम्॥
https://youtu.be/ApZoQJ8UK_8?si=BGN6jaJOsMmfcwqb,ApZoQJ8UK_8,DurjaJi|Katha,1,668,रक्तबीज वध की कथा:
https://youtu.be/B2Mbb_uUC8E?si=9o3n9FgDqedN50LH,B2Mbb_uUC8E,Knowledge|Mantra|Shloka|Wealth,2,865|992,माँ सरस्वती मंत्र | सरस्वती बीज मंत्र
https://youtu.be/B2lrRky9eE4?si=nQgH9JmWN6iBVbGk,B2lrRky9eE4,Chalisa|Strength,1,855,बगलामुखी चालीसा
https://youtu.be/BBV0HQI3NB4?si=LjPC9hE-1m_fAsBa,BBV0HQI3NB4,Strotam|Wealth,2,1135|1201,नारायण कवच
https://youtu.be/BBV0HQI3NB4?si=hqwyrr6ZWl8nXuSc,BBV0HQI3NB4,Katha|Strength|Wealth,2,828|1064,नारायण कवच | नारायण मंत्र
https://youtu.be/BIK_VYd2RQw?si=XrxIX1rsAAm4V_V9,BIK_VYd2RQw,Stuti|Wealth,2,1141|1213,आदित्य स्तुति | सूर्य स्तुति
https://youtu.be/BL5lLnsLUrA?si=gbst_MpkoyNGs-vd,BL5lLnsLUrA,Katha|Wealth,1,1296,माता लक्ष्मी का अवतार
https://youtu.be/BL5lLnsLUrA?si=tKilMUx3mU_eIVe5,BL5lLnsLUrA,Katha|LakshmiJi,1,331,लक्ष्मी जी की अवतार कथा |
https://youtu.be/BLVWder8V9I?si=ZzhUqV7dwH-dI-sP,BLVWder8V9I,GaneshJi|Mantra,1,454,ॐ विकटाय नमः
https://youtu.be/BLn-f2DZN4Y?si=tdz0GGjNGQIWYzX4,BLn-f2DZN4Y,Mantra|Peace|VishnuJi,2,220|751,नारायण मंत्र | ॐ नमो नारायणाय
https://youtu.be/BMHSi1dzXzs?si=rn151FPk0nrcDwwa,BMHSi1dzXzs,Bhajan|GaneshJi,1,205,हे गौरी नंदन तुमको वन्दन
https://youtu.be/BYDOl5Sm-HE?si=80FQdV8AYyPkhQOY,BYDOl5Sm-HE,HanumanJi|Mantra,1,86,रुद्रावतार हनुमान मंत्र (मूल मंत्र:)
https://youtu.be/BhrCfQ0xyp8?si=Y8ihF6eLhRKE0QZ1,BhrCfQ0xyp8,Ashtakam|GaneshJi|Katha|Wealth,2,474|1461,गणेश अष्टकम
https://youtu.be/BhwOproElxU?si=hlOKkSda3B3Cka2O,BhwOproElxU,Aarti|Shivji,1,47,ॐ जय शिव ओंकारा
https://youtu.be/BjvVJOS7xPE?si=NtPLuZzAbGNbe6gO,BjvVJOS7xPE,HanumanJi|Strotam,1,101,श्री आञ्जनेय द्वादशनाम स्तोत्रम्
https://youtu.be/BmoR0Wdw62Y?si=XrxETRzByga49y4q,BmoR0Wdw62Y,DurjaJi|Mantra,1,602,सृष्टिस्थितिविनाशानां शक्तिभूते सनातनि। गुणाश्रये गुणमये नारायणि नमोऽस्तुते॥
https://youtu.be/BsEqI1NZA-E?si=BvvWKg3Y9kURK_Uu,BsEqI1NZA-E,Ashtakam|Strength,1,826,कालभैरव अष्टकम
https://youtu.be/BugLdlv5EpQ?si=8ecd3j02yZo22upS,BugLdlv5EpQ,Katha|Wealth,1,1543,एकमुखी हनुमत् कवच
https://youtu.be/BzPbfftJ8Ho?si=D5a89g51GA88L_N_,BzPbfftJ8Ho,Katha|Wealth,1,1544,पंचमुखी हनुमान कवच
https://youtu.be/BzPbfftJ8Ho?si=P8Ys7ZeqbXwkIgDP,BzPbfftJ8Ho,Strength,1,822,पंचमुखी हनुमान कवच
https://youtu.be/BzUBWzgXJnc?si=VOpDb7Yr370nkHUN,BzUBWzgXJnc,Ramji|Shloka,1,422,लोकाभिरामं रणरंगधीरं राजीवनेत्रं रघुवंशनाथम्। कारुण्यरूपं करुणाकरं तं श्रीरामचन्द्रं शरणं प्रपद्ये॥
https://youtu.be/C9EespXQCGE?si=IyEpmHHsEOLzOuXF,C9EespXQCGE,Chalisa|Stuti|Wealth,3,1092|1155|1233,मेरा आपकी कृपा से
https://youtu.be/CA8RcKyO0Y4?si=lQGTY9Ov96Uhu8JI,CA8RcKyO0Y4,Katha|Mantra|Ramji|Wealth,3,385|1349|1488,राम मूल मंत्र | विजय मंत्र | ॐ रामाय नमः
https://youtu.be/CAc9h7oTjrM?si=VVFbSow3YEgGraj0,CAc9h7oTjrM,PoojaKeSamay,1,709,अर्पण मंत्र
https://youtu.be/CAc9h7oTjrM?si=oeZgKcwyJsEpKqOo,CAc9h7oTjrM,Shloka|VishnuJi,1,261,कायेन वाचा
https://youtu.be/CIl1O1GwOfk?si=0PLRHfGike1eIJPN,CIl1O1GwOfk,HanumanJi|Katha|Shloka|Stuti|Wealth,4,129|1140|1210|1531,"अतुलित बल मंत्र | अतुलितबलधामं हेमशैलाभदेहं, अनुजवनकृशानुं ज्ञानिनामग्रगण्यम्। सकलगुणनिधानं वानराणामधीशं, रघुपतिप्रियभक्तं वातजातं नमामि। | हनुमान स्तुति"
https://youtu.be/CIl1O1GwOfk?si=S3QRakW4DlnGi8eb,CIl1O1GwOfk,Stuti|Wealth,1,1074,हनुमान स्तुति
https://youtu.be/CIl1O1GwOfk?si=l5pF_ixmqVuHcdOn,CIl1O1GwOfk,HanumanJi|Stuti,1,114,"अतुलितबलधामं हेमशैलाभदेहं,"
https://youtu.be/CY0le0A1spY?si=FnNo2p4vCGM_2sQi,CY0le0A1spY,BhojanSePehle,1,695,ब्रह्मार्पण मंत्र
https://youtu.be/Cn_MBUfZSQo?si=RyVPFTFe6tGrNzAX,Cn_MBUfZSQo,DurjaJi|Strotam,1,606,दुर्गा सप्तशती:
https://youtu.be/D46fCp06EfE?si=5_BNw_uMCsqb0prg,D46fCp06EfE,Mantra|Peace,1,740,हनुमान मंत्र
https://youtu.be/DCkMeVhmiC4?si=jcdhcguIvw6rcsQE,DCkMeVhmiC4,Katha|KrishnaJi,1,581,श्री कृष्ण जन्म कथा:
https://youtu.be/DCkMeVhmiC4?si=yxxvmUMREHx5iv2a,DCkMeVhmiC4,Katha|Wealth,1,1337,श्री कृष्ण का जन्म
https://youtu.be/DF8jiXHJlRA?si=LwvO4OoiAxaNRpDV,DF8jiXHJlRA,Katha|Ramji,1,442,भरत राम मिलाप - कथा
https://youtu.be/DZkdEN1cf8o?si=AtgM9TK_H5Acd7yX,DZkdEN1cf8o,Katha|Wealth,1,1465,लम्बोदर स्तोत्र
https://youtu.be/DdnIrdIyXPk?si=J0UsLQg_mLhBHqx8,DdnIrdIyXPk,KrishnaJi|Shloka,1,562,वसुदेवसुतं देवं कंसचाणूरमर्दनम्। देवकीपरमानन्दं कृष्णं वन्दे जगद्गुरुम्॥
https://youtu.be/DkoN-b0YrAs?si=7Oa0wGZzVspJfpt9,DkoN-b0YrAs,SoneSePehle,1,719,रक्षा मंत्र
https://youtu.be/Dlu4KGrnmZg?si=uNHWa9x_7eYIABar,Dlu4KGrnmZg,Bhajan|HanumanJi,1,137,वीर हनुमाना अति बलवाना
https://youtu.be/DwFMQONuLhE?si=uBOqcwcFYUeGy5XH,DwFMQONuLhE,Shloka|Wealth,1,1122,नारायण कवच अंश
https://youtu.be/EFbGj-F1vpA?si=FXDu5q3EIA-7EOXe,EFbGj-F1vpA,Strotam|Wealth,1,947,शुभ-लाभ स्तोत्र
https://youtu.be/EJufdp0WS0Q?si=fLbrGiYjPfMbjZp1,EJufdp0WS0Q,Chalisa|KrishnaJi,1,539,कृष्णा चालीसा
https://youtu.be/EMO1AT1UQf0?si=MkZfeLJzerN3VqU3,EMO1AT1UQf0,Katha|Wealth,1,1316,आरती कुंज बिहारी की
https://youtu.be/EMO1AT1UQf0?si=YEPhm4K955xBp6RB,EMO1AT1UQf0,Aarti|KrishnaJi,1,552,आरती कुंजबिहारी की
https://youtu.be/EMeSTcffrEI?si=Le3PQ2ZAfKVecpc4,EMeSTcffrEI,Strength|Strotam,1,821,राम रक्षा स्तोत्र
https://youtu.be/EWCkUAY-0OU?si=rSwJp2NDWgWtLUZB,EWCkUAY-0OU,Strotam|Wealth,1,1133,हनुमान बाहुक
https://youtu.be/Eadz0b0AK4M?si=PDjr0UDP8HdWcMPs,Eadz0b0AK4M,Aarti|KrishnaJi,1,559,द्वारकाधीश आरती
https://youtu.be/EeGBRq880uU?si=5C-5VPQu7MQKBmTM,EeGBRq880uU,PoojaKeSamay,1,710,आचमन मंत्र
https://youtu.be/EiBdfBciDA0?si=nmwSs611cJ-RuV8D,EiBdfBciDA0,Shloka|Wealth,1,1282,श्री राम चंद्र कृपालु भजु मन
https://youtu.be/EkAUXHqqaLk?si=b2ZaLaeUWX9IOTP5,EkAUXHqqaLk,Strotam|Wealth,1,1002,लक्ष्मी नारायण स्तोत्र
https://youtu.be/EkAUXHqqaLk?si=c4jgf8zmawRwmVRl,EkAUXHqqaLk,Strotam|VishnuJi,1,235,लक्ष्मी नारायण स्तोत्र
https://youtu.be/EnbppB9t2Lg?si=53RDlB0vlkr02pCQ,EnbppB9t2Lg,Aarti|GaneshJi,1,487,"सुख करता दुखहर्ता, वार्ता विघ्नाची नूर्वी पूर्वी प्रेम कृपा जयाची"
https://youtu.be/EvfGBluQkSk?si=6DRbdUZBZsWzEX86,EvfGBluQkSk,Ashtakam|Ramji,1,406,श्री राम अष्टकम
