youtube_video_id,tags,occurrence_count,unique_url_count,sample_url,line_numbers,titles
CIl1O1GwOfk,HanumanJayanti|Happiness|Health|Mantra|Shloka|Stuti|Success,6,3,https://youtu.be/CIl1O1GwOfk?si=0PLRHfGike1eIJPN,114|129|1074|1140|1210|1531,"अतुलित बल मंत्र | अतुलितबलधामं हेमशैलाभदेहं, | अतुलितबलधामं हेमशैलाभदेहं, अनुजवनकृशानुं ज्ञानिनामग्रगण्यम्। सकलगुणनिधानं वानराणामधीशं, रघुपतिप्रियभक्तं वातजातं नमामि। | हनुमान स्तुति"
CY0le0A1spY,BhojanSePehle,1,1,https://youtu.be/CY0le0A1spY?si=FnNo2p4vCGM_2sQi,695,ब्रह्मार्पण मंत्र
Cn_MBUfZSQo,DurjaJi|Strotam,1,1,https://youtu.be/Cn_MBUfZSQo?si=RyVPFTFe6tGrNzAX,606,दुर्गा सप्तशती:
D46fCp06EfE,Mantra|Peace,1,1,https://youtu.be/D46fCp06EfE?si=5_BNw_uMCsqb0prg,740,हनुमान मंत्र
DCkMeVhmiC4,Janmashtami|Katha|KrishnaJi,2,2,https://youtu.be/DCkMeVhmiC4?si=jcdhcguIvw6rcsQE,581|1337,श्री कृष्ण का जन्म | श्री कृष्ण जन्म कथा:
DF8jiXHJlRA,Katha|Ramji,1,1,https://youtu.be/DF8jiXHJlRA?si=LwvO4OoiAxaNRpDV,442,भरत राम मिलाप - कथा
DZkdEN1cf8o,GaneshChaturthi|Strotam,1,1,https://youtu.be/DZkdEN1cf8o?si=AtgM9TK_H5Acd7yX,1465,लम्बोदर स्तोत्र
DdnIrdIyXPk,KrishnaJi|Shloka,1,1,https://youtu.be/DdnIrdIyXPk?si=J0UsLQg_mLhBHqx8,562,वसुदेवसुतं देवं कंसचाणूरमर्दनम्। देवकीपरमानन्दं कृष्णं वन्दे जगद्गुरुम्॥
DkoN-b0YrAs,SoneSePehle,1,1,https://youtu.be/DkoN-b0YrAs?si=7Oa0wGZzVspJfpt9,719,रक्षा मंत्र
Dlu4KGrnmZg,Bhajan,1,1,https://youtu.be/Dlu4KGrnmZg?si=uNHWa9x_7eYIABar,137,वीर हनुमाना अति बलवाना
DnPBZvI1YCg,NahaneKeBaad,1,1,https://youtube.com/shorts/DnPBZvI1YCg?si=2O3c1NfZk4fj_OzH,689,गायत्री मंत्र
DwFMQONuLhE,Health|Mantra,1,1,https://youtu.be/DwFMQONuLhE?si=uBOqcwcFYUeGy5XH,1122,नारायण कवच अंश
EFbGj-F1vpA,Strotam|Wealth,1,1,https://youtu.be/EFbGj-F1vpA?si=FXDu5q3EIA-7EOXe,947,शुभ-लाभ स्तोत्र
EJufdp0WS0Q,Chalisa|KrishnaJi,1,1,https://youtu.be/EJufdp0WS0Q?si=fLbrGiYjPfMbjZp1,539,कृष्णा चालीसा
EMO1AT1UQf0,Aarti|Janmashtami|KrishnaJi,2,2,https://youtu.be/EMO1AT1UQf0?si=MkZfeLJzerN3VqU3,552|1316,आरती कुंज बिहारी की | आरती कुंजबिहारी की
EMeSTcffrEI,Strength|Strotam,1,1,https://youtu.be/EMeSTcffrEI?si=Le3PQ2ZAfKVecpc4,821,राम रक्षा स्तोत्र
EWCkUAY-0OU,Health|Strotam,1,1,https://youtu.be/EWCkUAY-0OU?si=rSwJp2NDWgWtLUZB,1133,हनुमान बाहुक
Eadz0b0AK4M,Aarti|KrishnaJi,1,1,https://youtu.be/Eadz0b0AK4M?si=PDjr0UDP8HdWcMPs,559,द्वारकाधीश आरती
EeGBRq880uU,PoojaKeSamay,1,1,https://youtu.be/EeGBRq880uU?si=5C-5VPQu7MQKBmTM,710,आचमन मंत्र
EiBdfBciDA0,Diwali|Stuti,1,1,https://youtu.be/EiBdfBciDA0?si=nmwSs611cJ-RuV8D,1282,श्री राम चंद्र कृपालु भजु मन
EkAUXHqqaLk,LoveAndRelationship|Strotam|VishnuJi,2,2,https://youtu.be/EkAUXHqqaLk?si=b2ZaLaeUWX9IOTP5,235|1002,लक्ष्मी नारायण स्तोत्र
EnbppB9t2Lg,Aarti|GaneshJi,1,1,https://youtu.be/EnbppB9t2Lg?si=53RDlB0vlkr02pCQ,487,"सुख करता दुखहर्ता, वार्ता विघ्नाची नूर्वी पूर्वी प्रेम कृपा जयाची"
EvfGBluQkSk,Ashtakam|Dussehra|Peace|RamNavami|Ramji,4,2,https://youtu.be/EvfGBluQkSk?si=6DRbdUZBZsWzEX86,406|766|1373|1502,राम अष्टकम | श्री राम अष्टकम
EvzntcbyjFU,Diwali|Dussehra|Strotam,2,1,https://youtu.be/EvzntcbyjFU?si=hm8jdvkNsk7IYzFJ,1290|1372,विष्णु सहस्रनाम
EwTppFPdFV4,Knowledge|Strotam,1,1,https://youtu.be/EwTppFPdFV4?si=ER3GE0FWkeR8dZXB,888,मेधा सूक्त स्तोत्र
FCbDRLU0Myo,DurjaJi|Stuti,1,1,https://youtu.be/FCbDRLU0Myo?si=IoI0iDvLF12CGPQt,629,ब्रह्माकृत देवी स्तुति
FEQubnAZXNg,HanumanJayanti|Mantra,1,1,https://youtu.be/FEQubnAZXNg?si=wgGHeAtzk-LuOioV,1530,राम-दूत मंत्र
FOzo1SxVxAg,Health|Mantra,1,1,https://youtu.be/FOzo1SxVxAg?si=dVlzuPfVGyDEcJtC,1114,सूर्य आरोग्य मंत्र
FUpzgvsWkL8,HanumanJayanti|HanumanJi|Health|Mantra|Shloka,4,3,https://youtu.be/FUpzgvsWkL8?si=IR8jegQlpVL8NtTl,88|1117|1168|1529,प्रमुख मंत्र: | स्वास्थ्य मंत्र | हनुमान स्वास्थ्य | हनुमान स्वास्थ्य मंत्र
FVdX-ZhTR4w,Aarti|Ramji,1,1,https://youtu.be/FVdX-ZhTR4w?si=4dtkjJ7jPjADBS8i,415,आरती श्री रामायण जी की
FkDW6dXWO28,Knowledge|Shloka,1,1,https://youtu.be/FkDW6dXWO28?si=-CWnd9BTactQtoaP,908,विद्या श्लोक
G-LD7NIP8Vs,SoneSePehle,1,1,https://youtube.com/shorts/G-LD7NIP8Vs?si=spLFLTo06gHTTYLv,722,विष्णु स्मरण
GHBynIok2Lo,DurjaJi|Mantra|Strength,2,1,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,597|808,दुर्गा दुःस्वप्न निवारण | ॐ ह्रीं दुं दुर्गायै नमः
GM-1L-Hglnw,DurjaJi|Katha,1,1,https://youtu.be/GM-1L-Hglnw?si=_teScPV7tR8KzYXg,662,महिषासुर वध की कथा:
GiUkwTxsaYA,Bhajan|GaneshChaturthi|GaneshJi,2,2,https://youtu.be/GiUkwTxsaYA?si=cScu8MSnQaP0GaX3,504|1481,"गणपति बप्पा मोरया (Title) | मेरे मन मंदिर में तुम भगवान रहे,"
Gtfufkz68KM,Bhajan|Ramji,1,1,https://youtu.be/Gtfufkz68KM?si=exIeaIdkt21gExXk,429,रघुपति राघव राजा राम
H2r9M66CQPk,Bhajan|LakshmiJi,1,1,https://youtu.be/H2r9M66CQPk?si=VK7SngiMM1nMQ2hZ,326,घर में पधारो लक्ष्मी मैया
HH_a6aRO1TE,Ashtakam|Bhajan|HanumanJayanti|Strength|Strotam|Success,5,4,https://youtu.be/HH_a6aRO1TE?si=k0J6WxtRY4t4yhi1,111|135|836|1203|1538,संकट मोचन नाम तिहारो | संकट मोचन हनुमानाष्टक | संकटमोचन हनुमान अष्टक | हनुमान अष्टक | हनुमान अष्टकम
HHtMKIeMBAk,Katha|MahaShivratri,1,1,https://youtu.be/HHtMKIeMBAk?si=eUWok9Kg2Onxu6Il,1437,शिव पार्वती विवाह की संपूर्ण कथा
HPHadXO2MGY,Knowledge|Shloka,1,1,https://youtu.be/HPHadXO2MGY?si=iKiM45I8JobFPtp2,915,सुभाषित 2
HSmjdnH8gQs,Bhajan|Success,1,1,https://youtu.be/HSmjdnH8gQs?si=o6UWgxSp3h1GflBN,1238,जय हनुमान ज्ञान गुन सागर
HaRSDKZPQ3I,LakshmiJi|Strotam,1,1,https://youtu.be/HaRSDKZPQ3I?si=H1izhPc-mXQi_vT1,301,सर्वदेव कृत लक्ष्मी स्तोत्र
HblVEP-ecEo,Knowledge|Peace|Stuti,2,1,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,777|896,शिव मानस स्तुति
Hcljk3ygbVc,Ramji|Shloka,1,1,https://youtu.be/Hcljk3ygbVc?si=oQ__JrPUy6l5dJrn,421,रामाय रामभद्राय रामचन्द्राय वेधसे। रघुनाथाय नाथाय सीतायाः पतये नमः॥
HdFD5S7pdtw,Shivji|Shloka,1,1,https://youtu.be/HdFD5S7pdtw?si=LGbLbPv5GY_tE3Ab,54,ध्यान श्लोक (पूजा हेतु)
HeqiNrjiCfk,Diwali|LakshmiJi|Mantra|Wealth,3,2,https://youtu.be/HeqiNrjiCfk?si=EyUBWgbK16-rLLp0,288|931|1264,महालक्ष्मी गायत्री | लक्ष्मी गायत्री | लक्ष्मी गायत्री मंत्र
HhLUl36i2gs,Katha|VishnuJi,1,1,https://youtu.be/HhLUl36i2gs?si=Qbhw_Rvjr7barqml,276,नरसिंह अवतार और प्रह्लाद की कथा
Hi1sTa68g7o,Chalisa|Strength,1,1,https://youtu.be/Hi1sTa68g7o?si=RZw4weog997o8jQH,849,नृसिंह चालीसा
HkdHyXjagiU,LakshmiJi|Mantra,1,1,https://youtu.be/HkdHyXjagiU?si=4GOKIUcqQY6_aHZB,290,ॐ धनाय नमो नमः
I8nSdrQiSTM,Bhajan|LoveAndRelationship,1,1,https://youtu.be/I8nSdrQiSTM?si=oMwUWlaloJ60zBpr,1034,हरि बिन कोई न तेरा
IHyTxAR51Ow,Bhajan|DurjaJi,1,1,https://youtu.be/IHyTxAR51Ow?si=s3YaBX3DMcnlWt3a,655,मैया का चोला है रंगला
IJfsaSWM7vg,Katha,1,1,https://youtu.be/IJfsaSWM7vg?si=dEF6K1qP5r5Mh6vZ,142,भगवान श्री राम और हनुमान जी का प्रथम मिलाप
IKGvPex_NQM,Mantra|Shloka|Success|Wealth,3,3,https://youtu.be/IKGvPex_NQM?si=1DrV4jmYl-n-B0rm,925|973|1190,कुबेर मंत्र | यक्षाय कुबेराय वैश्रवणाय धनधान्याधिपतये
IMtvmQr5o5I,GaneshJi|Stuti,1,1,https://youtu.be/IMtvmQr5o5I?si=l3Ya9JbkB2GCi9RB,477,श्री गणेश पञ्चरत्न
IPmuTHmizWo,Happiness|MahaShivratri|Mantra|Shloka,2,1,https://youtube.com/shorts/IPmuTHmizWo?si=XZ2PxqPnPCnTi9QR,1100|1403,करपूर गौरं मंत्र | शिव श्लोक
ISURgmavEAc,Aarti|Wealth,1,1,https://youtu.be/ISURgmavEAc?si=Ytk5EqWInYj2tffi,962,माँ अन्नपूर्णा आरती
IXIA0ua2WDs,BhojanKeBaad,1,1,https://youtube.com/shorts/IXIA0ua2WDs?si=4cKvCmZ8Ew4lFZnq,700,अगस्त्य मंत्र
IfpaqbjwW6Y,Katha,1,1,https://youtu.be/IfpaqbjwW6Y?si=0Q_-WTElzyLcpNwT,140,हनुमान जन्म कथा
IhBouQi3D9Q,Mantra|VishnuJi,1,1,https://www.youtube.com/live/IhBouQi3D9Q?si=jENRpKbSc3oDZxDg,223,ॐ ह्रीं कार्तवीर्यार्जुनो नाम राजा बाहु सहस्रवान। यस्य स्मरेण मात्रेण हृतं नष्टं च लभ्यते॥
Ik_zhFLWVA0,Katha|LoveAndRelationship|VishnuJi,2,2,https://youtu.be/Ik_zhFLWVA0?si=VDJeXDG4eTL8qrcf,279|1047,तुलसी-शालिग्राम | शालिग्राम बनने की कथा
Im5TK-glA9M,Happiness|Health|LoveAndRelationship|Mantra|Peace|Stuti|Success|VishnuJi,6,2,https://youtu.be/Im5TK-glA9M?si=9nkexVkWvXGF3cUA,227|776|1017|1072|1145|1215,नारायण स्तुति | शान्ताकारं भुजगशयनं पद्मनाभं सुरेशं
IpnEpKR9Qrs,Happiness|Shloka,1,1,https://youtube.com/shorts/IpnEpKR9Qrs?si=oblu0Y1NfxniQt1B,1104,मंगल श्लोक
Is7xRqhvlvU,SubahUthteHi,1,1,https://youtube.com/shorts/Is7xRqhvlvU?si=qARyNsuIj0WI9zTT,677,पृथ्वी क्षमा प्रार्थना
J5cllhBiAV0,Aarti|Ramji,1,1,https://youtu.be/J5cllhBiAV0?si=eZFJ95kTQoYeJ4UH,413,श्री रामचंद्र जी की आरती:
J6nx86MKzeA,Happiness|Shloka,1,1,https://youtube.com/shorts/J6nx86MKzeA?si=Ma4-zWFrTo-M-52R,1098,समर्पण श्लोक
JCU2B7718PY,Katha|VishnuJi,1,1,https://youtu.be/JCU2B7718PY?si=YHivudgRSSDMI3uY,273,सत्यनारायण व्रत कथा:
JGi64RoqZ9g,HanumanJayanti|Katha,2,2,https://youtu.be/JGi64RoqZ9g?si=LzuKJAoqe1TsPcav,143|1558,हनुमान जनम कथा | हनुमान जन्म कथा
JIazMEU8_mA,GaneshJi|Katha,1,1,https://youtu.be/JIazMEU8_mA?si=RL-ZsSegD_ZJq3ni,513,"जानिये कैसे जन्म हुआ देवी रिद्धि-सिद्धि का, कैसे हुआ श्री गणेश से विवाह"
JSVctoNlPKs,Mantra|Peace|Shloka|VishnuJi,2,1,https://youtu.be/JSVctoNlPKs?si=W7kvcuUvTsv_KM5A,263|752,त्वमेव माता च पिता त्वमेव
JfXPpBVPkcU,Shivji|Stuti,1,1,https://youtu.be/JfXPpBVPkcU?si=fMvP8aJMsyMYOHU3,43,शिव स्तुति
K3oE-h8Lgxk,KrishnaJi|Strotam,1,1,https://youtu.be/K3oE-h8Lgxk?si=H2NeiSvZDFyeitvU,533,श्री कृष्ण अष्टोत्तर शतनाम स्तोत्र (108 नाम)
KHQGmOCP7hQ,Ashtakam|DurjaJi,1,1,https://youtu.be/KHQGmOCP7hQ?si=L4kZDdZJP8wnbERN,624,भवानी अष्टकम
KI03fvJNUTk,GaneshJi|Shloka,1,1,https://youtu.be/KI03fvJNUTk?si=D9xeAlbhH0zw2l0M,495,सुमुखश्चैकदन्तश्च कपिलो गजकर्णकः ।लम्बोदरश्च विकटो विघ्ननाशो विनायकः ॥
KP_dAI4k1Dg,Bhajan|GaneshJi,1,1,https://youtu.be/KP_dAI4k1Dg?si=ssSVFPUldb97cxGY,206,गजानन कर दो बेड़ा पार
Kdz0DzHoh_c,GaneshJi|Mantra,1,1,https://youtu.be/Kdz0DzHoh_c?si=c_D5ejrJH2mP4nDv,453,ॐ लम्बोदराय नमः
L1thhiT_Hq0,Dussehra|Mantra,1,1,https://youtu.be/L1thhiT_Hq0?si=p77WkcVu8MRuE5Mk,1350,अपराजिता मंत्र
LG28JZIvNsc,Shloka|VishnuJi,1,1,https://youtu.be/LG28JZIvNsc?si=aHLn3k0UYaxwBxWH,259,नमोऽस्त्वनन्ताय
LJ2zEAAVQ3A,Katha|LoveAndRelationship,1,1,https://youtu.be/LJ2zEAAVQ3A?si=inoRE1raZrjW1xQH,1042,नल-दमयंती कथा
LNrQLgfTGJA,Knowledge|Peace|Strotam,2,1,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG,765|884,दक्षिणमूर्ति स्तोत्र | दक्षिणमूर्ति स्तोत्रम
LP86cJl-NGg,HanumanJayanti|Mantra,1,1,https://youtu.be/LP86cJl-NGg?si=A2Y5o-h90odc3XN9,1528,सुरक्षा मंत्र
LUzsbfl93Q4,DurjaJi|Katha,1,1,https://youtu.be/LUzsbfl93Q4?si=JYCRHHaA6P3eVuyU,669,माता पार्वती का कठिन तप और शिव से विवाह
LhByftvSUow,Knowledge|Shloka,1,1,https://youtu.be/LhByftvSUow?si=Tnq0jdsaK_eHfMPv,914,चाणक्य नीति 2
Lhb-kwZNjhw,Knowledge|Mantra,1,1,https://youtu.be/Lhb-kwZNjhw?si=GpSsGq599D-WIcwS,869,गुरु मंत्र
LoGSKVXB2Ls,LoveAndRelationship|Strotam,1,1,https://youtu.be/LoGSKVXB2Ls?si=2Su-HweMiKrZ9_Fb,1000,जानकी स्तोत्र
LuWevgdKr9Q,LoveAndRelationship|Mantra,1,1,https://youtu.be/LuWevgdKr9Q?si=HhnO6BMkATAi6ph8,986,पत्नी प्राप्ति मंत्र
Ly_Md1OOyTE,LoveAndRelationship|MahaShivratri|Mantra|Shivji,3,2,https://youtu.be/Ly_Md1OOyTE?si=nCT-_G7dkRiPuF7QQ,9|989|1406,कार्य सिद्धि मंत्र | शिव शक्ति मंत्र | शिव स्तुति मंत्र
M0E506vc8r0,Bhajan|DurjaJi,1,1,https://youtu.be/M0E506vc8r0?si=JsUayaaeFsxPeJfO,657,प्यारा सजा है तेरा द्वार भवानी
MJ14wONWjWg,Chalisa|ShaniiDevJi|Strength,2,1,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,351|850,शनि चालीसा
MJwg2dRnBeQ,Health|Mantra|Shloka,2,2,https://youtu.be/MJwg2dRnBeQ?si=fQFON7tpoz66jfCP,1116|1171,रोग नाशक मंत्र | रोग निवारण
MMVH6vPr2mo,LakshmiJi|Stuti,1,1,https://youtu.be/MMVH6vPr2mo?si=jIy2ahvcXaIKa1xJ,312,महा लक्ष्मी स्तुति
MPCopbetzis,Katha|LoveAndRelationship,1,1,https://youtu.be/MPCopbetzis?si=13kpUoLdLfBEG4Ba,1044,सत्यभामा-कृष्ण कथा
MSx6PEo6egQ,GaneshJi|Katha,1,1,https://youtu.be/MSx6PEo6egQ?si=M3Ja4Dll3sYeFwXf,512,महाभारत का लेखन किसने किया था
MoJw2s6q4P0,Chalisa|RamNavami|Ramji|Strength,3,1,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,403|851|1505,राम चालीसा | श्री राम चालीसा
MsuWbBoSwX8,DurjaJi|Katha,1,1,https://youtu.be/MsuWbBoSwX8?si=IFfR6QCJJe2EqkWh,666,नवदुर्गा के 9 रूपों की कथा:
MtbVsknZP-A,Dussehra|Katha|Ramji,2,2,https://youtu.be/MtbVsknZP-A?si=EpGnCXoRWCCtKUhi,444|1391,रावण वध | विजयादशमी - राम रावण अंतिम युद्ध की सम्पूर्ण कथा |
MuVrsDfgwI0,Bhajan|Mantra|VishnuJi,2,2,https://youtu.be/MuVrsDfgwI0?si=TpM7uKaIrn00Acbk,221|267,श्रीमन नारायण नारायण हरी हरी
MwqOns-5qN0,Bhajan|Health,1,1,https://youtu.be/MwqOns-5qN0?si=t1dRusMdyzjIqXAz,1153,नाम है तेरा तारणहारा
My9aRwekYGk,Katha|Shivji,1,1,https://youtu.be/My9aRwekYGk?si=jbP4Jiv89W7Ij-D7,72,12 ज्योतिर्लिंग की कथाएँ क्या है?
N1tQ2zK4aYk,GaneshJi|Shloka,1,1,https://youtu.be/N1tQ2zK4aYk?si=DZOejLlpJrA5r6aD,494,अगजानन पद्मार्कं गजानन अहर्निशम् ।अनेकदन्तं भक्तानां एकदन्त उपास्महे ॥
NE3SWh9_vR4,Aarti|Diwali|Dussehra|Health|Janmashtami|Stuti|Success|VishnuJi,6,2,https://youtu.be/NE3SWh9_vR4?si=oJOVnsbkOB7Qxw5b,256|1146|1217|1275|1319|1363,ओम जय जगदीश हरे | विष्णु स्तुति
NM9pHX6dqDc,Bhajan|LoveAndRelationship,1,1,https://youtu.be/NM9pHX6dqDc?si=yD0O5B6BDILeMxT8,1031,श्याम तेरी बंसी
NShJA3v8maI,Chalisa|Strength,1,1,https://youtu.be/NShJA3v8maI?si=iLTtoEvIsqk36avk,854,बगलामुखी चालीसा
NYakpChmUb0,Ramji|Strotam,1,1,https://youtu.be/NYakpChmUb0?si=JIAUkjQRaibfhJsE,394,श्री राम रक्षा स्तोत्र:
Naruxgq6oMU,Diwali|GaneshChaturthi|GaneshJi|Happiness|Knowledge|Mantra|Peace|Success,9,2,https://youtu.be/Naruxgq6oMU?si=FcMrbfkDJoW6MNjX,151|450|735|754|868|1058|1181|1266|1446,गणेश बीज | गणेश मंत्र | गणेश मूल मंत्र | गणेश विद्या मंत्र | बीज मंत्र
Njc1Hu6WPDU,Happiness|Health|LoveAndRelationship|Peace|Stuti|Success,5,1,https://youtu.be/Njc1Hu6WPDU?si=2e_xq2AoGxLJomUg,778|1018|1073|1148|1211,सरस्वती स्तुति
NoX2I_mdzA8,Aarti|KrishnaJi,1,1,https://youtu.be/NoX2I_mdzA8?si=83tsDkr6saVzcOu3,553,ॐ जय श्री कृष्ण हरे
Nod_i0EKVRw,Happiness|Health|Stuti|Success,3,1,https://youtu.be/Nod_i0EKVRw?si=dnGltyIGNaTvUMWF,1070|1139|1214,शिव आरोग्य स्तुति | शिव स्तुति
NqVQbkZNb3k,ShaniiDevJi|Strotam,1,1,https://youtu.be/NqVQbkZNb3k?si=up8I1tLPXOTVEQFt,346,दशरथकृत शनि स्तोत्र
O0dGIsqbMsw,DurjaJi|Mantra|Shloka,2,2,https://youtu.be/O0dGIsqbMsw?si=YMDdBnbEnw14QNiR,600|648,शरणागत दीनार्त परित्राण परायणे। सर्वस्यार्तिहरे देवि नारायणि नमोऽस्तुते॥ | शरणागतदीनार्तपरित्राणपरायणे। सर्वस्यार्तिहरे देवि नारायणि नमोऽस्तु ते॥
OC7LQxuhQUU,Diwali|LakshmiJi|Mantra|Strotam|Stuti|Wealth,4,1,https://youtu.be/OC7LQxuhQUU?si=Dk4q0uGOrbCSfm7I,295|938|1262|1281,श्री सूक्तम | श्री सूक्तम:
OKRVaXU01kI,DurjaJi|Health|Mantra|Shloka,4,4,https://youtu.be/OKRVaXU01kI?si=3YMdFbLtHjcGJ4sE,599|647|1119|1165,आरोग्य श्लोक | दुर्गा आरोग्य मंत्र | देहि सौभाग्यमारोग्यं देहि मे परमं सुखम्। रूपं देहि जयं देहि यशो देहि द्विषो जहि॥ | सौभाग्य प्राप्ति हेतु
OLWnCrUl6yA,Janmashtami|Mantra,1,1,https://youtu.be/OLWnCrUl6yA?si=yTdHh02DhHtKHuLe,1308,क्लेश नाशक मंत्र
OOS-Pcovi-4,HanumanJayanti|Knowledge|Mantra|Stuti,2,2,https://youtu.be/OOS-Pcovi-4?si=SyvUORCDLtjdVH2F,897|1532,बुद्धि प्रदायक मंत्र | हनुमान बुद्धि स्तुति
OV9LXGOXjgs,Happiness|Health|MahaShivratri|Mantra|Peace|Shivji|Shloka|Strength|Strotam,8,2,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343,6|732|812|1056|1113|1167|1400|1419,महामृत्युंजय | महामृत्युंजय मंत्र | महामृत्युंजय स्तोत्र
OVWlwCHMr-I,Health|Strotam,1,1,https://youtu.be/OVWlwCHMr-I?si=NYeN8K3tAw9sLKXY,1127,वैद्यनाथ स्तोत्र
OhF0O9nb5t8,HanumanJi|Mantra,1,1,https://youtu.be/OhF0O9nb5t8?si=FNJNYprwyEwqcGsC,87,आंजनेय मंत्र
OruIDUg1jgE,Chalisa|Wealth,1,1,https://youtu.be/OruIDUg1jgE?si=pnWArCGpZsJFDKiE,955,महालक्ष्मी चालीसा
OvimStyyQWI,Diwali|LakshmiJi|Strotam,2,1,https://youtu.be/OvimStyyQWI?si=SwrQDOQ7f47RApTT,299|1289,महालक्ष्मी कवच
P1R6Bk0C_BM,Bhajan|Janmashtami,1,1,https://youtu.be/P1R6Bk0C_BM?si=inh8vmHBJW8J7oYN,1330,मेरे बांके बिहारी लाल
PHYOoKN1eRA,GaneshJi|Stuti,1,1,https://youtu.be/PHYOoKN1eRA?si=ss-wUy5JBBGT5IWO,183,तुलसीदास कृत श्री गणेश स्तुति
PT1CwFIoc98,Bhajan|Diwali|Dussehra|Ramji,3,2,https://youtu.be/PT1CwFIoc98?si=Il-i74wqg1etBqxF,427|1288|1383,ठुमक चलत रामचंद्र | ठुमक चलत रामचंद्र बाजत पैंजनिया
PYhoZ9zUFNA,Katha|LakshmiJi,1,1,https://youtu.be/PYhoZ9zUFNA?si=BZ6-5dOq0gfaUpBH,333,दीपावली की कथा:
PZ7q-Lbz11M,Ashtakam|ShaniiDevJi,1,1,https://youtu.be/PZ7q-Lbz11M?si=K4-Sr6N-X3CejQJN,354,श्री शनि अष्टकम्
PeYGaeORoOY,GaneshJi|Mantra,2,2,https://youtu.be/PeYGaeORoOY?si=Czecw7q3IkVzA55C,156|455,ॐ विनायकाय नमः
PlIoHp6v3LI,Bhajan|MahaShivratri,1,1,https://youtu.be/PlIoHp6v3LI?si=5OhUwGm9BeenQ6AQ,1425,शिव कैलाशों के वासी
PvdeDNeCiQc,Ashtakam|KrishnaJi|LoveAndRelationship|Peace|Strotam,3,2,https://youtu.be/PvdeDNeCiQc?si=GEiACiPyXCFv9oen,543|768|1004,कृष्ण अष्टकम
PzjSJIswc6s,HanumanJi|Strotam,1,1,https://youtu.be/PzjSJIswc6s?si=VeKkvGCYklpFQt0d,103,पंचमुखी हनुमान स्तोत्र
Q4O3nI0bEWo,Mantra|Peace,1,1,https://youtu.be/Q4O3nI0bEWo?si=_xW_NCBXUyH3J6Em,747,रा मा दा सा
QI_N_P6aZ7s,LakshmiJi|Mantra,1,1,https://youtu.be/QI_N_P6aZ7s?si=liGVZcINpHYs6PdJ,291,सर्वबाधा निवारण मंत्र
QUw-FAmmaGw,Janmashtami,1,1,https://youtu.be/QUw-FAmmaGw?si=EXBCGPVYhs5y2T4D,1327,गोविन्द बोलो हरि गोपाल बोलो
QgkBIoUeAa0,MahaShivratri|Strotam,1,1,https://youtu.be/QgkBIoUeAa0?si=etWL2dCG7qHJW8UX,1414,द्वादश ज्योतिर्लिंग स्तोत्र
QiWkw-7QdfA,GaneshJi|Katha,1,1,https://youtu.be/QiWkw-7QdfA?si=bJLHJe2-Y4ZfMgmJ,507,श्री गणेश जन्म कथा
QtwtvLgJFzQ,Bhajan|ShaniiDevJi,1,1,https://youtu.be/QtwtvLgJFzQ?si=pEGCwBUmI0YlEnb0,374,शनिदेव तेरा जग में अजब नजारा है
Qvu09XysxWw,GaneshChaturthi|Mantra,1,1,https://youtu.be/Qvu09XysxWw?si=2rCzQ7OWozkWCYhx,1451,ऋद्धि-सिद्धि मंत्र
R-DMV8NHR3g,NahaneKeBaad,1,1,https://youtube.com/shorts/R-DMV8NHR3g?si=EIPgctHvzEgL2I5Q,688,सूर्य अर्घ्य
R-QTna2MvME,ShaniiDevJi|Strotam,1,1,https://youtu.be/R-QTna2MvME?si=okZ5YcA6gTSonATR,347,महाकाल शनि मृत्युञ्जय स्तोत्र
R15QXx7yRUo,Knowledge|Strotam|Stuti,2,2,https://youtu.be/R15QXx7yRUo?si=F8f5-iFv9tBh6OJx,885|903,बृहस्पति स्तुति | बृहस्पति स्तोत्र
R2uDzusTCHg,Mantra|Strength,1,1,https://youtu.be/R2uDzusTCHg?si=5KitqlvfCYwUfIju,813,सुदर्शन मंत्र
RCCYorPLJmQ,Bhajan|GaneshChaturthi,1,1,https://youtu.be/RCCYorPLJmQ?si=BSLfeZMLzDux3CZE,1470,देवा श्री गणेशा
RDWtngDhknA,LakshmiJi|Shloka|Strotam|Wealth,2,2,https://youtu.be/RDWtngDhknA?si=6BoczvScrpmaOros,320|939,नमस्तेऽस्तु महामाये श्रीपीठे सुरपूजिते। शङ्खचक्रगदाहस्ते महालक्ष्मि नमोऽस्तु ते | महालक्ष्मी अष्टकम
RIYVVqu2XY4,Bhajan|Happiness|Janmashtami,2,1,https://youtu.be/RIYVVqu2XY4?si=zZcShWvTzV_kAWCQ,1086|1326,यशोमती मैया से बोले | यशोमती मैया से बोले नंदलाला
RLNrZUy6Ydo,Strength|Strotam,1,1,https://youtu.be/RLNrZUy6Ydo?si=lEGDZ8CTRcLnTbWK,825,नृसिंह स्तोत्रम
